id;pres;ID;ndvi_Jan;ndvi_Feb;ndvi_Mar;ndvi_Apr;ndvi_May;ndvi_Jun;ndvi_Jul;ndvi_Aug;ndvi_Sep;ndvi_Oct;ndvi_Nov;ndvi_Dec;Pre_Jan;Pre_Feb;Pre_Mar;Pre_Apr;Pre_May;Pre_Jun;Pre_Jul;Pre_Aug;Pre_Sep;Pre_Oct;Pre_Nov;Pre_Dec;Temp_Jan;Temp_Feb;Temp_Mar;Temp_Apr;Temp_May;Temp_Jun;Temp_Jul;Temp_Aug;Temp_Sep;Temp_Oct;Temp_Nov;Temp_Dec;dem
80810743;1;11;6973,30761718750;6936,26855468750;6863,61962890625;6582,02929687500;6156,416503906250;5850,88476562500000;5833,7441406250000;5937,827636718750;6334,686035156250;6870,576660156250;7025,60400390625;7042,23193359375;600,178894042969;350,186279296875;584,445800781250;924,101928710938;1291,481933593750;2558,124023437500;2063,105957031250;1765,807617187500;893,178955078125;1213,142578125000;662,254089355469;490,291290283203;13,71970558166504;14,76158046722412;12,00585365295410;8,914377212524414;5,361357688903809;1,8909393548965454;1,1159759759902954;1,90333449840545654;3,1606180667877197;5,223611354827881;10,061532974243164;12,53557777404785;911,3746948242188
103470344;1;12;NA;6426,52880859375;6194,12060546875;5502,01220703125;4577,242187500000;3640,69091796875000;3524,2404785156250;3959,284667968750;4517,290039062500;5544,879394531250;6353,41992187500;6348,29394531250;362,512756347656;243,127975463867;464,711456298828;651,385498046875;873,559692382812;1530,842529296875;1406,706909179688;1249,371093750000;641,498840332031;762,990600585938;433,222015380859;349,881103515625;11,87207412719727;13,27663040161133;10,38705825805664;7,055510520935059;3,552809715270996;0,3441863954067230;-0,2452199310064316;0,35922139883041382;1,6989532709121704;3,184721946716309;7,123473167419434;10,79940223693848;NA
104682885;1;13;7731,75341796875;7616,69482421875;7212,63671875000;6415,44287109375;5632,806152343750;4218,84570312500000;4227,0009765625000;4880,049804687500;5672,389648437500;7105,832031250000;7665,06103515625;7830,31445312500;427,231719970703;246,640884399414;384,165222167969;722,443115234375;1006,629272460938;2218,704833984375;1778,502807617188;1539,734375000000;730,450073242188;944,011962890625;458,685089111328;353,673522949219;13,41139125823975;14,05217933654785;11,18734645843506;7,842513084411621;3,838138818740845;0,2342519164085388;-0,3645182251930237;0,64927065372467041;1,7914215326309204;3,257882595062256;8,575128555297852;12,00880336761475;1303,8432617187500
104713279;1;14;7300,66210937500;7559,32177734375;7224,84130859375;6451,76855468750;5292,371582031250;4925,89111328125000;4986,2973632812500;5281,997070312500;5627,016113281250;6376,008789062500;7106,71875000000;7428,44335937500;1048,704101562500;586,790161132812;1113,802368164062;1663,387817382812;1884,840576171875;2520,414306640625;2121,314941406250;2160,335937500000;1466,196289062500;1593,400756835938;1239,855712890625;1108,417236328125;10,10023880004883;11,88241481781006;9,20953273773193;6,056532859802246;2,653883934020996;-0,9176442623138428;-0,4723012149333954;0,34450682997703552;1,4560230970382690;2,617751121520996;6,136046409606934;9,27725124359131;741,9581298828125
104762792;1;15;7034,34863281250;6860,75976562500;6349,23681640625;5509,78564453125;4807,535644531250;4037,83129882812500;4172,6586914062500;4722,826660156250;5752,997070312500;6949,994628906250;7348,67236328125;7261,99658203125;692,015747070312;355,151580810547;688,553161621094;877,033447265625;896,493591308594;1116,372436523438;894,567138671875;895,281921386719;701,284606933594;699,362670898438;672,835144042969;576,079650878906;9,36020851135254;11,02997207641602;8,38471412658691;5,494988918304443;2,265491724014282;-1,5446838140487671;-1,5902822017669678;-0,00737101258710027;1,4045552015304565;3,148253440856934;7,237710475921631;9,50982570648193;762,7814331054688
105286262;1;16;8343,81347656250;8289,90234375000;7788,94287109375;6957,87695312500;6186,590820312500;5192,66308593750000;5199,1181640625000;5736,122558593750;6349,709960937500;7505,141601562500;8080,41748046875;8255,09765625000;372,491058349609;240,917648315430;350,671813964844;636,590942382812;783,166687011719;1852,904785156250;1680,556518554688;1347,421752929688;641,287597656250;870,472290039062;416,796356201172;300,797698974609;13,32288551330566;14,24784278869629;11,31082057952881;7,836556911468506;3,940362453460693;0,7925760746002197;0,2156514525413513;1,02040505409240723;2,4746847152709961;4,094700336456299;8,987425804138184;12,08718776702881;NA
105812822;1;17;7658,27392578125;7704,43017578125;7894,90087890625;7876,09472656250;7621,225585937500;7505,08154296875000;7504,3085937500000;7564,001464843750;7873,641601562500;8139,559082031250;8140,96386718750;7880,19482421875;439,241119384766;272,286071777344;651,602355957031;945,490905761719;1315,314697265625;2382,771728515625;1995,210815429688;1736,513671875000;914,433410644531;1101,059448242188;631,104797363281;423,458099365234;15,58303737640381;16,70554924011230;13,93042373657227;11,253325462341309;8,774687767028809;6,1987090110778809;5,5101919174194336;6,22439479827880859;7,5680737495422363;9,346495628356934;12,308801651000977;14,58020973205566;280,8420410156250
106330064;1;18;5437,31152343750;5028,88769531250;4426,67382812500;3230,35864257812;1325,758300781250;639,93316650390625;705,0115966796875;1229,790527343750;2235,255859375000;4078,264648437500;5133,05664062500;5121,16113281250;641,117126464844;341,729034423828;653,437683105469;789,460205078125;858,386047363281;1046,775512695312;851,509277343750;909,671020507812;677,189697265625;661,221679687500;612,031921386719;522,359069824219;6,96935415267944;8,84195327758789;6,21676540374756;3,303633689880371;0,267877191305161;-3,3809061050415039;-3,6366231441497803;-2,35755014419555664;-0,9384216070175171;0,533720910549164;3,637689113616943;6,71855592727661;1253,0095214843750
107163700;1;19;5417,48193359375;5216,73632812500;4933,22216796875;4248,49560546875;3016,199951171875;1211,35473632812500;1087,2987060546875;1713,790527343750;2621,944824218750;4198,942871093750;5188,80175781250;5357,07861328125;354,559509277344;180,792739868164;263,954223632812;597,500000000000;839,469299316406;1954,160522460938;1470,586303710938;1324,373046875000;629,706481933594;793,282104492188;341,172607421875;254,436859130859;13,18852615356445;13,32168960571289;10,55903530120850;7,091084003448486;2,748178005218506;-0,8454091548919678;-1,3388478755950928;-0,23013916611671448;1,0631195306777954;2,553842067718506;7,795383930206299;11,51815700531006;1683,2392578125000
108024634;1;20;8159,87158203125;8082,61132812500;7819,64648437500;7221,62841796875;6589,258789062500;5882,58349609375000;5764,8959960937500;6009,554687500000;6707,888183593750;7636,619140625000;8031,65429687500;8122,16601562500;759,846740722656;423,970306396484;756,029968261719;1143,619750976562;1517,260009765625;2900,499511718750;2464,250488281250;2095,538574218750;1072,494140625000;1479,634399414062;759,716247558594;579,219116210938;13,30684280395508;14,43815994262695;11,63877773284912;8,484064102172852;5,049681663513184;1,6153961420059204;0,8676950931549072;1,57409060001373291;2,8135824203491211;4,742924213409424;9,588693618774414;12,14883804321289;981,5029296875000
